Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,Status,Prob_Dropout,Prob_Graduate,Prob_Enrolled,Predicted_Status,Future_Prob_Dropout,Future_Prob_Graduate,Future_Prediction
1,43,2,9500,1,1,136.0,1,19,1,9,10,124.1,0,0,0,1,1,1,21,0,0,8,8,0,0.0,8,0,8,8,0,0.0,8,9.4,-0.8,-3.12,Enrolled,0.8412776225731543,0.0913413645836943,0.0673810128431513,Dropout,0.9020592912630327,0.0979407087369672,Dropout
1,44,1,9003,1,39,130.0,1,5,3,2,2,130.0,0,0,0,1,1,0,20,0,1,7,13,3,10.666666666666666,0,0,6,14,2,11.5,0,15.5,2.8,-4.06,Enrolled,0.1036001311139906,0.1085517141316713,0.7878481547543379,Enrolled,0.4883300967475747,0.5116699032524253,Graduate
1,1,2,9670,1,1,122.0,1,1,19,4,4,116.1,0,0,0,1,1,1,19,0,0,6,10,6,13.125,0,0,6,9,6,12.714285714285714,0,11.1,0.6,2.02,Enrolled,0.0714117098641519,0.0735006494290765,0.8550876407067716,Enrolled,0.492792403715208,0.507207596284792,Graduate
1,1,1,9853,1,1,110.0,1,37,37,9,4,114.3,1,0,0,1,1,0,42,0,0,6,9,5,12.4,0,0,6,10,5,11.8,0,7.6,2.6,0.32,Enrolled,0.1123507510876999,0.0949222288622366,0.7927270200500635,Enrolled,0.5420424365724682,0.4579575634275318,Dropout
1,18,1,9085,1,1,106.0,1,1,19,3,5,104.6,0,0,0,0,1,0,21,0,0,6,10,5,14.0,0,0,6,11,4,14.8,0,11.1,0.6,2.02,Enrolled,0.4174686115699301,0.2237252243927077,0.3588061640373622,Dropout,0.6510802009554189,0.3489197990445812,Dropout
1,1,1,9070,1,1,132.0,1,1,1,4,9,136.6,1,0,0,1,1,0,19,0,0,6,7,5,11.4,0,0,6,10,3,11.0,3,7.6,2.6,0.32,Enrolled,0.1123507510876999,0.0949222288622366,0.7927270200500635,Enrolled,0.5420424365724682,0.4579575634275318,Dropout
1,44,1,9003,1,39,140.0,1,1,38,9,6,140.0,0,0,0,1,1,0,21,0,0,6,13,4,11.75,0,0,6,15,4,10.5,0,15.5,2.8,-4.06,Enrolled,0.1036001311139906,0.1085517141316713,0.7878481547543379,Enrolled,0.4883300967475747,0.5116699032524253,Graduate
1,1,1,9070,1,1,140.0,1,19,38,4,4,138.3,0,0,0,1,1,0,20,0,1,6,8,6,13.428571428571429,1,0,6,12,4,11.5,0,13.9,-0.3,0.79,Enrolled,0.1036001311139906,0.1085517141316713,0.7878481547543379,Enrolled,0.4883300967475747,0.5116699032524253,Graduate
1,42,1,9119,1,1,136.0,1,1,37,5,5,117.5,0,0,0,1,1,0,19,0,2,5,6,4,11.8,0,0,5,7,2,11.5,0,15.5,2.8,-4.06,Enrolled,0.1036001311139906,0.1085517141316713,0.7878481547543379,Enrolled,0.4883300967475747,0.5116699032524253,Graduate
1,44,1,9119,1,39,140.0,1,5,41,3,2,140.0,0,0,0,1,1,0,23,0,3,7,12,3,14.0,0,1,6,12,1,14.0,0,12.4,0.5,1.79,Enrolled,0.1036001311139906,0.1085517141316713,0.7878481547543379,Enrolled,0.4883300967475747,0.5116699032524253,Graduate
1,17,1,9070,1,1,131.0,1,19,19,7,7,125.1,0,0,0,1,1,0,18,0,0,6,7,6,12.333333333333334,0,0,6,10,5,10.8,4,16.2,0.3,-0.92,Enrolled,0.1036001311139906,0.1085517141316713,0.7878481547543379,Enrolled,0.4883300967475747,0.5116699032524253,Graduate
1,1,1,9147,1,1,130.0,1,37,37,9,9,118.8,0,0,1,1,1,1,22,0,0,5,8,5,10.666666666666666,0,0,5,11,2,11.0,0,15.5,2.8,-4.06,Enrolled,0.1095870103833149,0.1218666598169804,0.7685463297997046,Enrolled,0.4734727701162851,0.5265272298837148,Graduate
1,18,5,9119,1,1,136.0,1,3,2,2,3,125.2,1,0,0,1,1,0,19,0,0,5,9,5,11.833333333333334,0,0,5,9,5,14.714285714285714,0,12.4,0.5,1.79,Enrolled,0.1123507510876999,0.0949222288622366,0.7927270200500635,Enrolled,0.5420424365724682,0.4579575634275318,Dropout
1,1,3,9070,1,1,110.0,1,37,37,9,9,107.6,1,0,0,1,1,1,22,0,0,6,6,6,11.666666666666666,0,0,6,6,6,12.166666666666666,0,7.6,2.6,0.32,Enrolled,0.0732505199655642,0.0699775916784649,0.8567718883559707,Enrolled,0.5114255792718738,0.4885744207281262,Dropout
1,43,1,9070,1,1,160.0,1,1,2,4,2,100.0,0,0,0,1,1,0,38,0,1,6,9,5,16.0,1,0,6,11,4,16.5,0,13.9,-0.3,0.79,Enrolled,0.1036001311139906,0.1085517141316713,0.7878481547543379,Enrolled,0.4883300967475747,0.5116699032524253,Graduate
1,39,1,9500,1,1,110.0,1,1,37,9,9,126.0,1,0,0,1,1,0,27,0,0,7,7,7,14.085714285714284,0,0,7,7,7,14.085714285714284,0,7.6,2.6,0.32,Enrolled,0.1123507510876999,0.0949222288622366,0.7927270200500635,Enrolled,0.5420424365724682,0.4579575634275318,Dropout
1,51,1,9119,1,1,129.0,1,2,37,2,9,121.6,1,0,0,1,1,0,19,0,0,5,10,0,0.0,0,0,5,7,1,10.0,0,7.6,2.6,0.32,Enrolled,0.3497228781743043,0.2017727157770754,0.4485044060486202,Enrolled,0.634135398378425,0.3658646016215749,Dropout
1,17,1,9119,1,1,122.0,1,19,19,9,9,114.7,0,0,0,1,1,0,20,0,0,5,6,5,15.8,0,0,5,8,5,13.714285714285714,0,11.1,0.6,2.02,Enrolled,0.1036001311139906,0.1085517141316713,0.7878481547543379,Enrolled,0.4883300967475747,0.5116699032524253,Graduate
1,17,4,9119,1,1,139.0,1,37,19,9,4,133.1,1,0,0,1,1,0,18,0,0,5,8,4,12.5,0,0,5,7,3,14.666666666666666,1,7.6,2.6,0.32,Enrolled,0.1123507510876999,0.0949222288622366,0.7927270200500635,Enrolled,0.5420424365724682,0.4579575634275318,Dropout
1,43,1,9670,1,1,132.0,1,3,19,4,8,120.5,0,0,0,1,1,0,19,0,0,6,17,4,12.5,0,0,6,8,4,13.25,0,13.9,-0.3,0.79,Enrolled,0.1036001311139906,0.1085517141316713,0.7878481547543379,Enrolled,0.4883300967475747,0.5116699032524253,Graduate
1,39,1,9119,1,1,139.0,1,19,19,9,7,110.3,0,0,1,1,1,0,24,0,0,5,12,1,10.0,0,0,5,11,1,11.0,0,8.9,1.4,3.51,Enrolled,0.1530029002975285,0.1739818761749407,0.6730152235275308,Enrolled,0.4679205617708956,0.5320794382291044,Graduate
1,44,1,9119,1,39,140.0,1,1,19,4,5,140.0,1,0,0,1,1,0,22,0,0,5,9,0,0.0,0,0,5,6,2,11.666666666666666,0,10.8,1.4,1.74,Enrolled,0.3497228781743043,0.2017727157770754,0.4485044060486202,Enrolled,0.634135398378425,0.3658646016215749,Dropout
1,1,1,9003,1,1,144.0,1,19,19,9,9,132.8,0,0,0,1,1,1,19,0,0,6,9,4,12.0,2,0,6,10,4,12.5,0,15.5,2.8,-4.06,Enrolled,0.0714117098641519,0.0735006494290765,0.8550876407067716,Enrolled,0.492792403715208,0.507207596284792,Graduate
1,1,1,171,1,1,131.0,1,1,1,7,4,127.2,1,0,1,1,1,0,23,0,13,17,19,13,12.153846153846152,0,10,17,28,11,11.909090909090908,1,11.1,0.6,2.02,Enrolled,0.1659342746662461,0.1549150270655881,0.6791506982681657,Enrolled,0.5171719987252269,0.482828001274773,Dropout
1,1,1,9773,1,1,140.0,1,3,2,4,6,133.4,1,0,0,0,1,0,29,0,0,6,8,6,16.5,0,0,6,6,5,13.8,0,11.1,0.6,2.02,Enrolled,0.4311696038617169,0.1962705450119709,0.3725598511263122,Dropout,0.6871884189045052,0.3128115810954948,Dropout
1,44,1,9003,1,1,140.0,1,1,1,4,5,140.0,0,0,0,1,1,0,20,0,0,6,11,6,11.285714285714286,0,0,6,12,5,11.77777777777778,0,16.2,0.3,-0.92,Enrolled,0.1036001311139906,0.1085517141316713,0.7878481547543379,Enrolled,0.4883300967475747,0.5116699032524253,Graduate
1,17,3,171,1,1,125.0,1,3,39,2,5,117.0,1,1,0,1,1,0,22,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,Enrolled,0.902308233070471,0.0576875164048196,0.0400042505247093,Dropout,0.9399085710157048,0.0600914289842951,Dropout
1,1,2,9670,1,1,117.0,1,3,1,3,5,110.7,1,0,0,1,1,0,20,0,0,6,10,5,14.0,0,0,6,10,6,12.0,0,11.1,0.6,2.02,Enrolled,0.1123507510876999,0.0949222288622366,0.7927270200500635,Enrolled,0.5420424365724682,0.4579575634275318,Dropout
1,39,1,9130,1,1,150.0,1,19,19,9,5,160.0,1,0,0,1,1,0,24,0,0,5,13,4,13.75,1,0,5,9,3,12.0,0,9.4,-0.8,-3.12,Enrolled,0.1123507510876999,0.0949222288622366,0.7927270200500635,Enrolled,0.5420424365724682,0.4579575634275318,Dropout
1,53,1,9003,1,1,130.0,1,19,1,9,9,130.0,0,0,1,1,1,0,21,0,7,12,20,10,11.8,0,5,12,15,9,11.444444444444445,0,8.9,1.4,3.51,Enrolled,0.1530029002975285,0.1739818761749407,0.6730152235275308,Enrolled,0.4679205617708956,0.5320794382291044,Graduate
1,17,1,9119,1,1,127.0,1,19,1,4,5,115.8,0,0,0,1,1,0,20,0,0,5,10,4,11.5,0,0,5,11,0,0.0,0,13.9,-0.3,0.79,Enrolled,0.7022233622483273,0.210838490809007,0.0869381469426658,Dropout,0.7690863000102056,0.2309136999897943,Dropout
1,1,5,9773,1,1,125.0,1,37,3,5,2,126.1,1,0,0,1,1,0,22,0,0,6,10,5,13.4,0,0,6,12,3,10.666666666666666,0,9.4,-0.8,-3.12,Enrolled,0.1123507510876999,0.0949222288622366,0.7927270200500635,Enrolled,0.5420424365724682,0.4579575634275318,Dropout
1,1,1,9147,1,1,135.0,1,38,19,9,5,126.3,0,0,0,1,1,0,18,0,0,5,11,2,13.5,0,0,5,11,3,12.333333333333334,0,8.9,1.4,3.51,Enrolled,0.1036001311139906,0.1085517141316713,0.7878481547543379,Enrolled,0.4883300967475747,0.5116699032524253,Graduate
1,43,1,9773,1,1,128.0,1,19,38,9,7,124.2,1,0,0,1,1,0,22,0,0,6,17,3,11.333333333333334,3,0,6,14,3,12.333333333333334,0,15.5,2.8,-4.06,Enrolled,0.1123507510876999,0.0949222288622366,0.7927270200500635,Enrolled,0.5420424365724682,0.4579575634275318,Dropout
1,1,2,9773,1,1,135.0,1,3,1,4,4,136.1,1,0,0,1,1,0,19,0,0,6,9,5,11.4,0,0,6,13,5,12.4,0,8.9,1.4,3.51,Enrolled,0.1123507510876999,0.0949222288622366,0.7927270200500635,Enrolled,0.5420424365724682,0.4579575634275318,Dropout
2,39,2,9991,0,1,150.0,1,37,37,9,9,120.0,0,0,0,1,0,0,43,0,0,5,11,3,10.666666666666666,0,1,5,10,4,12.5,0,9.4,-0.8,-3.12,Enrolled,0.0894640007030167,0.1066386393068106,0.8038973599901726,Enrolled,0.4562100780414451,0.5437899219585549,Graduate
1,39,1,9003,1,1,133.1,6,1,1,192,144,129.8,0,0,0,1,1,0,24,1,0,7,7,7,13.571428571428571,0,0,6,9,5,13.4,0,8.9,1.4,3.51,Enrolled,0.1036001311139906,0.1085517141316713,0.7878481547543379,Enrolled,0.4883300967475747,0.5116699032524253,Graduate
1,17,4,9119,1,1,135.0,1,38,37,5,7,126.6,1,0,0,1,1,0,18,0,0,5,7,4,12.0,0,0,5,10,3,13.0,3,7.6,2.6,0.32,Enrolled,0.1123507510876999,0.0949222288622366,0.7927270200500635,Enrolled,0.5420424365724682,0.4579575634275318,Dropout
2,43,1,9085,1,1,160.0,1,37,37,9,7,120.0,0,0,0,1,1,0,21,0,0,5,11,0,0.0,2,0,5,11,3,11.666666666666666,1,9.4,-0.8,-3.12,Enrolled,0.376562112397146,0.2058921057720618,0.4175457818307922,Enrolled,0.64650937472952,0.35349062527048,Dropout
1,39,1,8014,0,1,100.0,1,37,37,6,6,108.3,0,0,0,1,1,0,39,0,0,6,8,5,11.4,0,1,6,12,3,11.0,1,7.6,2.6,0.32,Enrolled,0.1036001311139906,0.1085517141316713,0.7878481547543379,Enrolled,0.4883300967475747,0.5116699032524253,Graduate
1,39,1,9500,1,1,120.0,1,37,37,9,9,100.0,0,0,0,1,1,0,34,0,0,7,15,6,11.333333333333334,0,0,7,16,4,12.6,0,16.2,0.3,-0.92,Enrolled,0.1036001311139906,0.1085517141316713,0.7878481547543379,Enrolled,0.4883300967475747,0.5116699032524253,Graduate
1,1,1,171,1,1,130.0,1,1,38,5,9,118.1,0,0,1,0,1,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Enrolled,0.9318686852118426,0.0558130338129389,0.0123182809752185,Dropout,0.943490870856608,0.0565091291433921,Dropout
1,15,1,171,1,1,130.0,26,1,1,2,9,130.0,0,0,0,1,1,0,21,1,6,12,12,12,15.083333333333334,0,4,11,15,11,13.083333333333334,0,8.9,1.4,3.51,Enrolled,0.1036001311139906,0.1085517141316713,0.7878481547543379,Enrolled,0.4883300967475747,0.5116699032524253,Graduate
1,1,1,9147,1,1,166.0,1,19,37,4,8,146.4,0,0,0,1,1,0,27,0,0,5,12,3,10.0,0,0,5,12,1,13.0,0,7.6,2.6,0.32,Enrolled,0.1036001311139906,0.1085517141316713,0.7878481547543379,Enrolled,0.4883300967475747,0.5116699032524253,Graduate
1,1,1,9119,1,1,146.0,1,37,37,9,9,148.5,1,0,0,1,1,0,18,0,0,5,7,4,10.0,0,0,5,8,1,16.0,0,10.8,1.4,1.74,Enrolled,0.1123507510876999,0.0949222288622366,0.7927270200500635,Enrolled,0.5420424365724682,0.4579575634275318,Dropout
1,44,1,9003,1,39,140.0,1,37,37,9,1,140.0,0,0,0,1,1,1,20,0,0,6,11,5,13.833333333333334,0,0,6,13,6,12.3,0,15.5,2.8,-4.06,Enrolled,0.0714117098641519,0.0735006494290765,0.8550876407067716,Enrolled,0.492792403715208,0.507207596284792,Graduate
1,44,1,9130,1,39,150.0,1,5,1,2,5,150.0,1,0,0,1,1,0,19,0,1,6,13,5,11.6,0,1,6,12,2,11.0,0,13.9,-0.3,0.79,Enrolled,0.1123507510876999,0.0949222288622366,0.7927270200500635,Enrolled,0.5420424365724682,0.4579575634275318,Dropout
1,1,1,9254,1,1,160.0,1,19,38,9,9,140.8,1,0,0,1,1,0,23,0,0,6,8,6,12.666666666666666,0,0,6,10,5,12.2,0,7.6,2.6,0.32,Enrolled,0.1123507510876999,0.0949222288622366,0.7927270200500635,Enrolled,0.5420424365724682,0.4579575634275318,Dropout
1,43,1,171,1,1,120.0,1,3,3,2,2,120.0,1,0,0,1,1,0,22,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Enrolled,0.902308233070471,0.0576875164048196,0.0400042505247093,Dropout,0.9399085710157048,0.0600914289842951,Dropout
1,17,6,9147,1,1,133.0,1,19,38,5,6,123.2,1,0,0,1,1,0,20,0,0,5,7,3,12.666666666666666,1,0,5,12,2,12.5,0,9.4,-0.8,-3.12,Enrolled,0.1123507510876999,0.0949222288622366,0.7927270200500635,Enrolled,0.5420424365724682,0.4579575634275318,Dropout
1,17,2,9773,1,1,124.0,1,1,1,4,4,127.9,1,0,0,1,1,0,20,0,0,6,11,3,13.666666666666666,0,0,6,13,4,10.25,0,9.4,-0.8,-3.12,Enrolled,0.1123507510876999,0.0949222288622366,0.7927270200500635,Enrolled,0.5420424365724682,0.4579575634275318,Dropout
1,1,2,9147,1,1,128.0,1,1,1,9,6,120.3,0,0,0,1,1,0,19,0,0,5,9,5,10.8,0,0,5,13,2,13.5,0,8.9,1.4,3.51,Enrolled,0.1036001311139906,0.1085517141316713,0.7878481547543379,Enrolled,0.4883300967475747,0.5116699032524253,Graduate
1,15,1,9500,1,1,190.0,108,3,2,122,4,190.0,1,0,0,1,0,0,18,1,0,7,15,4,11.575,0,0,7,10,5,12.419999999999998,0,12.4,0.5,1.79,Enrolled,0.0965139807376401,0.0933016496607775,0.8101843696015822,Enrolled,0.5084617137959608,0.4915382862040392,Dropout
1,17,4,9119,1,1,122.0,62,1,1,191,171,121.0,1,0,0,1,1,0,20,1,0,5,10,4,14.25,0,0,5,14,1,10.0,0,8.9,1.4,3.51,Enrolled,0.1123507510876999,0.0949222288622366,0.7927270200500635,Enrolled,0.5420424365724682,0.4579575634275318,Dropout
1,17,1,9130,1,1,138.0,1,2,19,2,6,126.3,1,0,0,1,0,1,18,0,0,6,7,6,12.833333333333334,1,0,6,8,6,13.0,0,8.9,1.4,3.51,Enrolled,0.0606507272841686,0.0660860119671368,0.8732632607486946,Enrolled,0.4785567913650095,0.5214432086349904,Graduate
1,17,2,9853,1,1,141.0,1,3,1,1,5,130.2,1,0,0,1,0,0,19,0,0,6,8,5,11.4,1,0,6,7,4,10.75,0,12.7,3.7,-1.7,Enrolled,0.0965139807376401,0.0933016496607775,0.8101843696015822,Enrolled,0.5084617137959608,0.4915382862040392,Dropout
1,43,1,9130,1,1,100.0,41,3,4,3,2,100.0,0,0,0,1,0,0,19,1,0,5,10,5,14.857142857142858,2,0,5,7,5,15.142857142857142,0,9.4,-0.8,-3.12,Enrolled,0.0894640007030167,0.1066386393068106,0.8038973599901726,Enrolled,0.4562100780414451,0.5437899219585549,Graduate
1,44,1,9003,1,39,140.0,1,38,38,6,3,140.0,0,0,0,1,0,0,19,0,0,6,18,3,11.666666666666666,0,0,6,14,4,11.5,0,15.5,2.8,-4.06,Enrolled,0.0894640007030167,0.1066386393068106,0.8038973599901726,Enrolled,0.4562100780414451,0.5437899219585549,Graduate
1,17,3,9070,1,1,145.0,1,3,3,4,4,153.1,1,0,0,1,0,1,20,0,0,6,6,6,12.5,0,0,6,6,6,14.333333333333334,0,12.7,3.7,-1.7,Enrolled,0.0606507272841686,0.0660860119671368,0.8732632607486946,Enrolled,0.4785567913650095,0.5214432086349904,Graduate
1,18,4,9119,1,1,134.0,1,19,38,194,175,124.9,1,0,1,1,1,0,18,0,0,5,11,3,10.666666666666666,0,0,5,9,3,11.333333333333334,0,8.9,1.4,3.51,Enrolled,0.1659342746662461,0.1549150270655881,0.6791506982681657,Enrolled,0.5171719987252269,0.482828001274773,Dropout
1,1,1,9119,1,1,163.0,1,19,37,5,8,150.8,1,0,0,1,1,0,18,0,0,5,9,4,10.5,0,0,5,11,2,10.5,3,7.6,2.6,0.32,Enrolled,0.1123507510876999,0.0949222288622366,0.7927270200500635,Enrolled,0.5420424365724682,0.4579575634275318,Dropout
1,1,2,171,1,1,165.0,1,3,3,2,2,163.6,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.4,0.5,1.79,Enrolled,0.9162289039246216,0.0527263739428179,0.0310447221325604,Dropout,0.9455843059559336,0.0544156940440663,Dropout
1,43,1,9147,1,1,142.0,1,38,19,141,171,115.0,0,0,0,1,0,0,19,0,0,5,11,5,11.5,0,0,5,9,2,10.666666666666666,0,13.9,-0.3,0.79,Enrolled,0.0894640007030167,0.1066386393068106,0.8038973599901726,Enrolled,0.4562100780414451,0.5437899219585549,Graduate
1,1,1,9238,1,1,133.0,1,38,1,2,4,126.0,0,0,0,1,0,0,20,0,0,6,11,1,12.0,0,0,5,10,0,0.0,0,9.4,-0.8,-3.12,Enrolled,0.6895103227891684,0.2110549242652984,0.0994347529455332,Dropout,0.7656417178481976,0.2343582821518024,Dropout
1,39,1,8014,0,1,140.0,1,19,1,9,8,105.0,0,0,0,1,0,0,26,0,0,6,14,3,10.666666666666666,1,0,6,9,5,11.2,0,15.5,2.8,-4.06,Enrolled,0.0894640007030167,0.1066386393068106,0.8038973599901726,Enrolled,0.4562100780414451,0.5437899219585549,Graduate
1,39,1,9147,1,12,133.1,1,37,37,9,7,139.4,0,0,1,1,0,0,41,0,0,5,6,5,11.6,0,0,5,8,5,12.2,0,7.6,2.6,0.32,Enrolled,0.1349155821552316,0.1618870341827832,0.703197383661985,Enrolled,0.4545633182747367,0.5454366817252632,Graduate
1,39,1,9991,0,1,150.0,1,19,37,9,8,138.5,0,0,0,1,0,0,26,0,0,5,10,4,12.0,0,0,5,9,4,11.25,0,12.7,3.7,-1.7,Enrolled,0.0894640007030167,0.1066386393068106,0.8038973599901726,Enrolled,0.4562100780414451,0.5437899219585549,Graduate
1,18,2,9147,1,1,115.0,1,1,37,5,5,108.7,1,0,0,1,0,0,21,0,0,5,8,3,12.0,1,0,5,9,3,12.666666666666666,0,9.4,-0.8,-3.12,Enrolled,0.0965139807376401,0.0933016496607775,0.8101843696015822,Enrolled,0.5084617137959608,0.4915382862040392,Dropout
1,1,4,9147,1,1,133.1,1,1,19,4,6,106.0,1,0,0,1,0,0,24,0,0,5,11,2,10.5,0,0,5,14,1,11.0,0,12.7,3.7,-1.7,Enrolled,0.0965139807376401,0.0933016496607775,0.8101843696015822,Enrolled,0.5084617137959608,0.4915382862040392,Dropout
1,1,4,9853,1,1,134.0,1,19,1,5,9,127.4,1,0,0,1,0,0,18,0,0,6,7,5,12.2,0,0,6,7,5,12.2,0,10.8,1.4,1.74,Enrolled,0.0965139807376401,0.0933016496607775,0.8101843696015822,Enrolled,0.5084617137959608,0.4915382862040392,Dropout
1,1,1,9853,1,1,133.1,1,19,37,9,9,95.0,1,0,1,0,0,0,22,0,0,7,10,6,11.5,0,0,7,8,6,13.166666666666666,0,11.1,0.6,2.02,Enrolled,0.4792126390180061,0.2470128725900572,0.2737744883919365,Dropout,0.6598675361278582,0.3401324638721417,Dropout
1,17,1,9147,1,1,115.0,1,19,19,7,7,115.0,1,0,0,1,0,0,23,0,0,5,7,2,10.0,1,0,5,9,1,12.0,0,9.4,-0.8,-3.12,Enrolled,0.0965139807376401,0.0933016496607775,0.8101843696015822,Enrolled,0.5084617137959608,0.4915382862040392,Dropout
1,17,3,9085,1,1,130.0,1,19,37,5,5,121.3,1,0,0,1,0,0,21,0,0,5,14,2,13.0,2,0,5,8,4,12.0,1,9.4,-0.8,-3.12,Enrolled,0.0965139807376401,0.0933016496607775,0.8101843696015822,Enrolled,0.5084617137959608,0.4915382862040392,Dropout
1,17,3,9853,1,1,118.0,1,38,38,7,7,121.2,1,0,0,1,0,0,18,0,0,6,8,5,13.4,0,0,6,7,5,12.0,0,7.6,2.6,0.32,Enrolled,0.0965139807376401,0.0933016496607775,0.8101843696015822,Enrolled,0.5084617137959608,0.4915382862040392,Dropout
1,17,1,9254,1,1,122.0,1,1,1,4,9,112.9,1,0,0,1,0,0,22,0,0,6,14,4,12.25,0,0,6,11,3,11.333333333333334,0,7.6,2.6,0.32,Enrolled,0.0965139807376401,0.0933016496607775,0.8101843696015822,Enrolled,0.5084617137959608,0.4915382862040392,Dropout
1,42,1,9070,1,1,100.0,1,3,2,2,2,115.9,0,0,0,1,0,0,29,0,9,10,15,9,11.555555555555555,0,7,11,17,10,11.9,0,9.4,-0.8,-3.12,Enrolled,0.0894640007030167,0.1066386393068106,0.8038973599901726,Enrolled,0.4562100780414451,0.5437899219585549,Graduate
1,1,1,9500,1,1,137.0,1,1,19,4,4,125.3,0,0,0,1,1,0,19,0,0,7,7,7,12.2,0,0,7,7,7,12.2,0,7.6,2.6,0.32,Enrolled,0.1036001311139906,0.1085517141316713,0.7878481547543379,Enrolled,0.4883300967475747,0.5116699032524253,Graduate
1,1,1,9147,1,1,120.0,1,1,19,7,7,111.3,0,0,0,1,1,1,18,0,0,5,10,4,10.8,0,0,5,10,4,11.75,0,15.5,2.8,-4.06,Enrolled,0.0714117098641519,0.0735006494290765,0.8550876407067716,Enrolled,0.492792403715208,0.507207596284792,Graduate
1,39,9,9991,0,1,120.0,1,38,38,9,5,144.8,0,0,0,1,1,0,28,0,0,5,7,4,12.75,0,0,5,7,5,14.333333333333334,0,10.8,1.4,1.74,Enrolled,0.1036001311139906,0.1085517141316713,0.7878481547543379,Enrolled,0.4883300967475747,0.5116699032524253,Graduate
1,1,1,9670,1,1,132.0,1,1,19,7,5,129.9,1,0,0,1,1,0,20,0,0,6,10,6,12.714285714285714,0,0,6,8,4,13.0,0,12.4,0.5,1.79,Enrolled,0.1123507510876999,0.0949222288622366,0.7927270200500635,Enrolled,0.5420424365724682,0.4579575634275318,Dropout
1,43,1,9070,1,1,150.0,1,3,39,3,7,126.4,0,0,0,1,1,0,26,0,5,7,8,7,13.285714285714286,0,3,8,11,7,12.142857142857142,0,12.4,0.5,1.79,Enrolled,0.1036001311139906,0.1085517141316713,0.7878481547543379,Enrolled,0.4883300967475747,0.5116699032524253,Graduate
1,1,1,9500,1,1,127.0,1,3,1,2,8,121.4,0,0,0,1,1,0,20,0,0,7,10,5,13.976666666666668,0,0,8,9,8,13.22222222222222,0,12.4,0.5,1.79,Enrolled,0.1036001311139906,0.1085517141316713,0.7878481547543379,Enrolled,0.4883300967475747,0.5116699032524253,Graduate
1,17,2,9853,1,1,114.0,1,1,19,9,9,111.9,1,0,0,1,1,1,20,0,0,6,6,6,12.0,0,0,6,7,6,12.5,0,7.6,2.6,0.32,Enrolled,0.0732505199655642,0.0699775916784649,0.8567718883559707,Enrolled,0.5114255792718738,0.4885744207281262,Dropout
2,39,1,9500,1,19,133.1,1,37,38,9,7,100.5,1,0,0,1,1,0,43,0,0,8,8,7,11.635714285714286,0,0,8,8,7,11.635714285714286,0,10.8,1.4,1.74,Enrolled,0.1123507510876999,0.0949222288622366,0.7927270200500635,Enrolled,0.5420424365724682,0.4579575634275318,Dropout
1,17,5,9119,1,1,138.0,1,19,19,5,5,123.3,1,0,1,1,1,0,18,0,0,5,9,4,12.5,0,0,5,11,5,11.285714285714286,0,12.4,0.5,1.79,Enrolled,0.1659342746662461,0.1549150270655881,0.6791506982681657,Enrolled,0.5171719987252269,0.482828001274773,Dropout
2,39,1,9991,0,1,160.0,1,34,34,99,99,114.3,0,0,0,1,1,0,40,0,0,5,9,3,11.0,0,0,5,8,4,12.5,1,7.6,2.6,0.32,Enrolled,0.1036001311139906,0.1085517141316713,0.7878481547543379,Enrolled,0.4883300967475747,0.5116699032524253,Graduate
1,1,1,9254,1,1,133.1,1,37,37,1,1,97.0,0,0,0,1,1,0,27,0,0,6,6,6,10.666666666666666,0,0,6,8,4,11.25,0,10.8,1.4,1.74,Enrolled,0.1036001311139906,0.1085517141316713,0.7878481547543379,Enrolled,0.4883300967475747,0.5116699032524253,Graduate
1,44,1,9003,1,39,140.0,1,38,1,134,134,140.0,1,0,1,1,1,0,26,0,0,6,6,0,0.0,0,0,6,7,0,0.0,0,8.9,1.4,3.51,Enrolled,0.8455114484265402,0.1214215279639358,0.0330670236095239,Dropout,0.8744261174986525,0.1255738825013474,Dropout
1,1,2,9119,1,1,126.0,1,1,38,141,192,122.5,1,0,0,1,1,0,20,0,0,5,7,5,10.8,0,0,5,9,3,12.0,0,8.9,1.4,3.51,Enrolled,0.1123507510876999,0.0949222288622366,0.7927270200500635,Enrolled,0.5420424365724682,0.4579575634275318,Dropout
